TARGET_SCORE,R_DEBT_INCOME,R_DEBT_SAVINGS,DEFAULT,DEBT,R_EXPENDITURE_DEBT,R_UTILITIES_DEBT,R_EDUCATION_INCOME,R_GROCERIES_DEBT,R_TAX_DEBT,R_ENTERTAINMENT_DEBT,R_HEALTH_DEBT,R_SAVINGS_INCOME,R_CLOTHING_DEBT,R_TRAVEL_DEBT,CAT_CREDIT_CARD,R_HOUSING_DEBT,R_UTILITIES_SAVINGS,R_EDUCATION_SAVINGS,CAT_DEBT,R_HEALTH_SAVINGS,R_GROCERIES_SAVINGS,R_GROCERIES_INCOME,R_EXPENDITURE,R_ENTERTAINMENT_INCOME,R_HEALTH_INCOME,R_GAMBLING_INCOME,CAT_DEPENDENTS,R_ENTERTAINMENT,R_HOUSING_SAVINGS,CAT_SAVINGS_ACCOUNT,R_TRAVEL,R_GROCERIES,R_EDUCATION_DEBT,R_GAMBLING_DEBT,T_ENTERTAINMENT_12,T_EDUCATION_12,T_EDUCATION_6,R_CLOTHING_SAVINGS,R_HEALTH,T_ENTERTAINMENT_6,T_GROCERIES_6,R_GAMBLING_SAVINGS,SAVINGS,T_GAMBLING_6,T_GAMBLING_12,R_ENTERTAINMENT_SAVINGS,R_EXPENDITURE_SAVINGS,T_GROCERIES_12,R_CLOTHING,T_FINES_6,INCOME
769,0.18294759599010854,0.2796278889494787,0,395360,1.8898649332254147,0.17641643059490084,0.017561784609005968,0.4559616552003238,0.035737049777418047,0.20999089437474708,0.14586452853095913,0.6542537537204034,0.14341359773371104,0.19072490894374747,0,0.3857623431808984,0.04933095406325435,0.026842466717448946,1,0.04078779018572311,0.12749959508557662,0.08341708868257,0.34574624627959666,0.03841732930567278,0.02668556483496957,0.0,0,0.11111423397668825,0.10786990965987896,1,0.1009198623619303,0.2412667948826048,0.09599352488870902,0.0,83022,37952,18926,0.040102441580927364,0.07718251498640884,49546,107762,0.0,1413879,0,0,0.05871931049262349,0.5284589416774703,180269,0.07588563352458655,0,180088.0
771,0.2941014680974457,0.45391587136921074,0,561380,1.1971356300545086,0.1120666927927607,0.01577014213664418,0.2793580106166946,0.021837258185186503,0.132498485874096,0.09421782037122804,0.6479206536892085,0.08867255691332075,0.1132281164273754,0,0.25023691617086463,0.05086885051049162,0.024339619437735546,1,0.04276696403231375,0.12680503481304614,0.08215960104715168,0.3520793463107916,0.03896799921626029,0.02770959929211959,0.0,0,0.1106795943146918,0.11358650785244218,1,0.09458252981929863,0.23335535556984024,0.05362143289750258,0.0,74382,30102,16245,0.040249880937845914,0.07870271171106825,39988,77870,0.0,1236749,0,0,0.06014316567064133,0.5433988626633214,156826,0.07407060209985002,785,159066.41666666666
833,0.21705349129500043,0.34060526457206947,0,488040,1.6712093271043358,0.16785099582001475,0.019477175226975757,0.39506802721088435,0.03365093025161872,0.1899352512089173,0.13328210802393248,0.6372581808672355,0.1260552413736579,0.1730595852798951,0,0.31257273993934925,0.05717093283996145,0.030564025400928632,1,0.045396587666214655,0.13456224993212879,0.08575089460515069,0.3627418191327645,0.04122610939488845,0.028929346873751934,0.0,0,0.11365138294076754,0.1064639207850587,1,0.10355350611868071,0.23639649492347511,0.08973444799606589,0.0,92696,43794,20891,0.042935078838770825,0.07975189335190414,47633,95863,0.0,1432861,0,0,0.06469294648957576,0.5692226950136824,192809,0.07542755974924505,0,187373.16666666666
750,0.22188051528155553,0.3468249877424789,0,441400,1.623631626642501,0.15060262800181243,0.018487362009571927,0.3912596284549162,0.03253058450385138,0.18993429995468963,0.12129587675577708,0.6397477780531317,0.13900996828273673,0.15494789306751247,0,0.31072949705482555,0.0522327546107137,0.028897891706372653,1,0.042068440969035614,0.13569861584300316,0.08681288797044676,0.3602522219468683,0.04214272034358806,0.02691319163609987,0.0,0,0.11698115313721359,0.10776875400726652,1,0.09543291133588494,0.2409780778069714,0.0833212505663797,0.0,83837,36778,18224,0.048212130545742554,0.07470652503031378,42877,88110,0.0,1272688,0,0,0.06587396125366154,0.5631160190085865,172702,0.08561669162000415,0,165779.91666666666
831,0.16698616723441229,0.2810711096598269,0,363240,2.4307014645964102,0.23796938663142825,0.020937171017850656,0.573948353705539,0.04864552362074662,0.28515306684285874,0.18746283448959367,0.594106478735973,0.19297158903204492,0.23943398304151525,0,0.48973406012553683,0.06688631956556391,0.03524144537591443,1,0.05269038690996656,0.1613203006634467,0.09584143577578876,0.405893521264027,0.04761661770722715,0.031303700230316235,0.0,0,0.1173130764909483,0.137650095717697,1,0.09850406828189841,0.23612457640940146,0.1253826671071468,0.0,103579,45544,23395,0.054238738662056946,0.07712293641157603,62130,109770,0.0,1292342,0,0,0.0801482889204251,0.6831999579058794,208481,0.07938925937335774,0,181272.5
843,0.20062192586302355,0.3349033208930286,0,380840,1.998563701291881,0.1902610019955887,0.018243193767887744,0.4646045583447117,0.039247452998634594,0.2509531561810734,0.15236844869236424,0.5990443012868903,0.1590169099884466,0.20046738787942442,0,0.3960744669677555,0.0637190414047578,0.03045383075792058,1,0.05102869946639183,0.15559760949168283,0.09320986125985554,0.4009556987131097,0.050346705494451076,0.030568451617423407,0.0,0,0.1255667537736506,0.13264665430843747,1,0.10030572843379541,0.2324692267974191,0.09093320029408676,0.0,95573,34631,16736,0.05325529123327858,0.07623897531706023,46532,87267,0.0,1137164,0,0,0.08404504539362836,0.6693256205789139,176940,0.07956559497485985,1766,158191.41666666666
794,0.2509577759768526,0.3702628256210406,0,508780,1.2839498407956287,0.12976335547780965,0.014859277096785809,0.3066747906757341,0.025529698494437675,0.15070364401116396,0.09851409253508393,0.677782803488095,0.09658595070560949,0.13084830378552617,0,0.2350151342426982,0.048046546661281345,0.021923361024084768,1,0.03647610626553284,0.11355027454233847,0.07696242341614903,0.32221719651190495,0.037820251332649026,0.024722877564982516,0.0,0,0.117375024492995,0.08701736766840962,1,0.101910759772705,0.23885262564906437,0.05921026769920201,0.0,76675,30125,15710,0.035762187023553514,0.07672736847261682,40923,77023,0.0,1374105,0,0,0.05579995706296098,0.47539889600867474,156030,0.07522564171646909,562,168946.08333333334
827,0.24775686380327547,0.39813445378151263,0,473780,1.5245008231668706,0.14361518004136942,0.017210886701619743,0.37249778378150195,0.028530119464730466,0.17480265101946052,0.11973278736966525,0.6222944571866643,0.11814344210393009,0.1551521803368652,0,0.29005656633880705,0.057178151260504205,0.027657142857142856,1,0.04766974789915966,0.14830420168067227,0.09228888268337554,0.37770554281333574,0.04330855660107997,0.029664619893132693,0.0,0,0.11466222147151096,0.11548151260504201,1,0.10177244772788317,0.24434082167807963,0.0694668411499008,0.0,82818,32912,17074,0.04703697478991597,0.07853901129482,40084,89947,0.0,1190000,0,0,0.06959495798319328,0.6069563025210084,176482,0.07749647642597449,0,159356.5
827,0.18867886343398366,0.2769573312518706,0,372920,1.689346240480532,0.1672288962780221,0.014682162227798915,0.43129893811005043,0.032068540169473345,0.19613858200150167,0.13071704386999894,0.68125607139966,0.12327845114233615,0.16272927169366083,0,0.31554220744395584,0.04631526882135688,0.021551605694513656,1,0.036203043619368595,0.11945140287072527,0.08137699344288837,0.31874392860034,0.037007204727596534,0.024663543268841577,0.0,0,0.11610324591938614,0.08739172767100215,1,0.09632677292215286,0.25530523451922327,0.07781561729057171,0.0,73144,29019,14506,0.03414287082924554,0.07737729586613142,35101,80777,0.0,1346489,0,0,0.054322018226662085,0.46787682632386896,160840,0.07297405835956387,0,164706.66666666666
810,0.2461815323410246,0.4017879978417302,0,487000,1.5731683778234087,0.1537494866529774,0.018358469630449674,0.36290554414784393,0.029347022587268994,0.18671868583162218,0.12443737166324435,0.6127149981169893,0.1265728952772074,0.1557905544147844,0,0.30907392197125255,0.06177469841149361,0.029962494286690174,1,0.0499974424172622,0.14581109198882583,0.08934064295336958,0.3872850018830107,0.04596669219473111,0.030634182836547088,0.0,0,0.11868957478662322,0.1241821922939207,1,0.09902980291933645,0.23068448950769643,0.0745728952772074,0.0,90932,36317,17491,0.05085547017446014,0.07909984297765532,45542,91815,0.0,1212082,0,0,0.07502132693992651,0.6320801727935899,176735,0.08045730963161749,0,164851.25
797,0.24603176337183771,0.38480175232966213,0,563040,1.465775078147201,0.1427411906791702,0.017416762618063915,0.37268755328218245,0.030472080136402388,0.17019927536231885,0.11379830917874396,0.6393727728169509,0.11245737425404945,0.14043407217959647,0,0.26219451548735434,0.05492706030296714,0.027240388328281604,1,0.04378978878413335,0.14341082357443813,0.09169297592075107,0.36062722718304907,0.041874427842000274,0.02799799867597996,0.0,0,0.1161155472621745,0.1008929090107607,1,0.09580874601655176,0.25425971476693043,0.07079070758738278,0.0,95829,39858,20351,0.043273794675350856,0.07763695185934641,60308,102791,0.0,1463195,0,0,0.06549297940465898,0.5640328185921903,209838,0.07672212192077936,0,190707.08333333334
771,0.19836789615885764,0.29506629716816096,0,446980,1.65206944382299,0.1574678956552866,0.015449867038745159,0.39617432547317555,0.03296791802765225,0.18557877309946755,0.13337062060942323,0.6722824601204994,0.13109311378585173,0.16949080495771623,0,0.31804107566334067,0.04646346889386776,0.022981213931977242,1,0.03935317517424213,0.11689769125046374,0.07858826745626835,0.32771753987950053,0.036812870791483376,0.026456449419692468,0.0,0,0.1123310970936106,0.09384320254336084,1,0.10259302694050447,0.23980488650428877,0.07788491655107611,0.0,82950,34813,17560,0.03868115966903567,0.08072942763277278,41326,91601,0.0,1514846,0,0,0.054758041411470205,0.48747001345351276,177082,0.07935084949122612,0,187774.0
817,0.28325713579636724,0.4226581962945318,0,573100,1.1643831792008374,0.11524864770546152,0.016188805140244657,0.27409701622753446,0.022318967021462223,0.1413871924620485,0.08829174664107485,0.6701801556901026,0.09145175362065958,0.11065433606700402,0,0.21378119001919385,0.0487107855645743,0.02415590047361908,1,0.037317230383010484,0.11584935048844272,0.07763993574694181,0.32981984430989747,0.040048931175089585,0.02500926726800939,0.0,0,0.12142668752659941,0.09035637217521103,1,0.09503257865932972,0.23540104419548394,0.05715232943639854,0.0,81029,32754,16257,0.03865283323327989,0.07582705437369251,41669,80698,0.0,1355942,0,0,0.05975845574515724,0.49213609431671856,157085,0.07854094361224502,0,168604.16666666666
671,0.5297407066937957,1.033459499913174,0,672500,0.9200921933085502,0.0857278810408922,0.022583102334876475,0.21133382899628253,0.017079553903345725,0.10477918215613383,0.07141115241635687,0.5125897112932841,0.07162825278810409,0.08805501858736059,0,0.17744684014869888,0.08859629306913652,0.04405687792269262,1,0.07380053386443162,0.21840495322923437,0.11195213192079648,0.4874102887067159,0.05550579800218828,0.037829394346859245,0.0,0,0.11387900355871886,0.1833841226812473,1,0.09570238637796115,0.2296876666634344,0.04263048327137547,0.0,70464,28669,14453,0.07402489830604847,0.07761304023194701,36751,73955,0.0,650727,0,0,0.10828504119238944,0.9508780179706697,142122,0.07784899525180926,0,105790.75
673,0.6312920499794041,1.201665923961836,0,919540,0.7518748504687126,0.06855166713791679,0.02300974872991899,0.17649259412314852,0.013031515757878939,0.08123844530961133,0.05315918828979707,0.5253473843196484,0.05393131348282837,0.06981099245274812,0,0.14207647301911824,0.082376202430409,0.04379911162918947,1,0.0638795851133202,0.21208513618941457,0.11141837155018536,0.4746526156803515,0.05128518467664424,0.033558972950707124,0.00287175614444597,0,0.10804782904890083,0.17072845622375757,1,0.09284921873531016,0.23473666397156986,0.03644865911216478,0.004549013637253409,74702,33516,17094,0.06480742164681837,0.07070217637504177,38847,83191,0.00546639467552511,765221,4183,4183,0.09762147144419717,0.9035023868921527,162292,0.07172910950433843,1217,121383.33333333333
750,0.2996002460803103,0.4634982406336852,0,591700,1.1802754774378907,0.11673652188609092,0.01653092586450899,0.27944397498732465,0.022592529998309956,0.13060334629034984,0.08989521717086361,0.6463891765170522,0.0913452763224607,0.11259760013520365,0,0.23188440087882373,0.05410717251189883,0.025574261551814356,1,0.041666275000078336,0.12952179076230852,0.08372148367186254,0.3536108234829478,0.039128794687500794,0.026932629185833674,0.0,0,0.11065496893476084,0.10747801183773097,1,0.09539942351393031,0.23676165465534696,0.055176609768463745,0.0,77278,32648,16349,0.04233837486565836,0.07616460639003163,45894,83338,0.0,1276596,0,0,0.06053442122644909,0.5470556072555453,165347,0.0773931832598526,0,164580.41666666666
690,0.3472804457109775,0.6369279905242341,0,602260,1.3094809550692392,0.1263972370736891,0.021721029305427575,0.3045927008268854,0.02465048318002192,0.14834290837844122,0.1033208248929034,0.5452428702735181,0.10121542191080264,0.13191976887058746,0,0.25649553349051907,0.08050593821716003,0.03983734678553676,1,0.06580792537834322,0.19400361686601733,0.1057790889034712,0.4547571297264819,0.05151659133972776,0.035881302120033355,0.0,0,0.11328374636086061,0.16336918472455766,1,0.1007420293971455,0.2326056745214595,0.06254607644538904,0.0,89341,37669,19525,0.06446693528771005,0.0789021210983861,45030,94145,0.0,945570,0,0,0.09448375054200112,0.8340450733420054,183444,0.07729430620504965,0,144518.16666666666
724,0.4296571581411071,0.8832099657453872,0,669860,1.195203475353059,0.11351774997760726,0.024212713197785583,0.28101394321201445,0.021926969814588124,0.1402084017555907,0.09670976024841012,0.48647227137943,0.08844385393962918,0.11093810647000865,0,0.22142835816439255,0.10026000806921594,0.04977203146466817,1,0.0854150240362429,0.2481943151582595,0.12073965223850058,0.51352772862057,0.06024154344581372,0.0415520407528397,0.0052114836083606945,0,0.11730923198175412,0.19556773262943047,1,0.0928194309652906,0.23511807738762133,0.056353566416863225,0.012129400173170513,93920,37749,18481,0.07811449320840992,0.08091489210223589,47431,109467,0.010712807111458023,758438,3238,8125,0.12383345771177078,1.0556156205253429,188240,0.07399899327895042,1427,129921.41666666667
679,0.5703500339026851,1.108323868702892,0,944620,0.8510459232283881,0.08119031991700366,0.022433132010353754,0.20755647773707947,0.01563803434185175,0.09312210200927357,0.0624367470517245,0.5146059288339468,0.062422984903982556,0.0787851199424107,0,0.1593434396900341,0.08998516947163897,0.043592836291617,1,0.06920013704159118,0.23003979837990557,0.11837984411406517,0.4853940711660531,0.05311219403807848,0.03561080079772445,0.0,0,0.1094207720965525,0.1766041375296845,1,0.09257446371817916,0.24388399271067215,0.03933221824649065,0.0,87965,37154,18090,0.06918488412476417,0.07336472139467481,44316,100785,0.0,852296,0,0,0.10320944836066342,0.9432345100763115,196062,0.0733485505308397,0,138017.58333333334
726,0.6199560342407244,1.1714658208416109,0,830260,0.7593862163659576,0.07444535446727531,0.021446001565085453,0.172244838966107,0.014082335653891552,0.08821573964782116,0.05863946233709922,0.5292139328446922,0.052269168694144004,0.07125237877291452,0,0.13945992821525788,0.08721018827885137,0.04052425726927939,1,0.06869412588044067,0.20177894166516164,0.1067842272838599,0.47078606715530785,0.05468988010967545,0.03635388852051636,0.0016039139083528968,0,0.1161671594066818,0.1633725392811992,1,0.09382890713225311,0.2268211290302115,0.03459277816587575,0.002587141377399851,73242,28721,14926,0.06123154460899404,0.07721955057035186,38229,75153,0.003030747697309012,708736,2148,2148,0.10334172385768467,0.8895949972909518,143008,0.06883081041986525,1326,111602.0
659,0.3870213824812782,0.7569261432842431,0,683580,1.2627037069545628,0.11835191199274409,0.022280990500260722,0.29933731238479766,0.023631469615845987,0.1424427279908716,0.09976886392229146,0.5113066656702103,0.09185464759062582,0.12191404078527751,0,0.2445960970186372,0.08958365629498394,0.04357656959362197,1,0.07551766138855055,0.22657623740449562,0.11584994046739465,0.4886933343297897,0.05512838151143179,0.038612683643791765,0.0033709665456764836,0,0.11280772140474699,0.1851411803786956,1,0.0965499983201241,0.23706061108092483,0.05757043798823839,0.008710026624535534,97371,39354,19198,0.0695271841435057,0.07901209394792848,51219,96673,0.0065928468608127564,903100,4361,5954,0.10781862473701694,0.9557734470158343,204621,0.07274441904678049,1981,147188.25
704,0.5029356933482316,1.0136525601163648,0,678760,1.0017944487005717,0.0969252755023867,0.02442508721128397,0.24550945842418528,0.020975013259473155,0.11072249395957334,0.07627732924745123,0.49616181435036855,0.07521362484530615,0.09389769579822028,0,0.1837085273145147,0.09824855365297827,0.049228067345859876,1,0.07731871007051781,0.24886129106445765,0.12347546969611647,0.5038381856496315,0.05568629426880341,0.03836259147181823,0.0,0,0.11052416401707114,0.18621661902756498,1,0.09372950301333278,0.24506969343125806,0.04856503034946078,0.0,75154,32964,16504,0.0762404833800764,0.07614069866966285,39834,84081,0.0,669618,0,0,0.11223413946459027,1.0154715076356968,166642,0.07507889961145801,0,112466.33333333333
745,0.45432275001058536,0.8593194718348633,0,600880,1.0373668619358274,0.10035780854746372,0.023575818246704936,0.24377745972573558,0.019979030754892824,0.12843829050725603,0.08210291572360538,0.5287006345154637,0.0791871921182266,0.09372420450006656,0,0.18790773532152844,0.08623941903551086,0.04459199915337983,1,0.07055263417571087,0.20948271793676376,0.11075364589319091,0.4712993654845363,0.058352437349915014,0.037301222455435726,0.0,0,0.1238118309154176,0.1614727758701811,1,0.09034817665677897,0.23499638235100662,0.05189222473705232,0.0,77176,31181,15244,0.06804709610712033,0.07914549686924967,41271,79526,0.0,699251,0,0,0.11036952396206798,0.8914295438976848,146481,0.07633480017903753,0,110215.33333333333
729,0.4137766056894283,0.8062304562877015,0,712640,1.17642287831163,0.11126655814997755,0.022273936556266628,0.28381511001347104,0.023158958239784463,0.12676526717557252,0.08741720925011226,0.5132237345568263,0.08525342388863942,0.10683234171531208,0,0.23584979793444094,0.08970648794681847,0.043400051588612494,1,0.07047841650111548,0.22882038564750495,0.11743605286474573,0.48677626544317365,0.0524525019712219,0.03617119612235395,0.004394170060419839,0,0.10775484692842982,0.19014929020404653,1,0.0908111731630338,0.24125262713421108,0.05383082622361922,0.01061966771441401,90338,38362,18952,0.0687339068418266,0.07430764129270509,44777,116440,0.00856189954701578,883916,7568,7568,0.10220201919639423,0.9484679539684766,202258,0.07246834914583845,1150,143523.5
657,0.49478479192527397,0.9917755473117129,0,704720,1.0127880576682937,0.098542683619026,0.024767323646208372,0.2360668066749915,0.020348507208536724,0.11070637983880123,0.07869366556930413,0.4988878716221909,0.0759535702122829,0.09361022817572937,0,0.19790697014417075,0.09773222397982448,0.04964507067625154,1,0.0780464532399615,0.23412528639221802,0.11680226582114954,0.501112128377809,0.05477583311334161,0.038936428944545236,0.0,0,0.10930853597708944,0.19627929363153776,1,0.09242825037969433,0.23308608833567782,0.0500567601316835,0.0,78017,35276,20991,0.07532889366756548,0.07770003306563247,44102,86350,0.0,710564,0,0,0.10979588045552546,1.0044584302047388,166361,0.07499453576412435,636,118691.33333333333
658,0.37558691047937237,0.6774142175851798,0,629540,1.186297931823236,0.11359405280045748,0.020949795662679356,0.2781824824475013,0.021741271404517586,0.1395781046478381,0.08580550878419163,0.5544420248784416,0.08849477396194047,0.11837691012485307,0,0.22572195571369572,0.0769502264001515,0.03778536749134859,1,0.05812587159754145,0.18844476869307714,0.10448169913193926,0.4455579751215583,0.05242370909524804,0.032227425946365185,0.002837454881722996,0,0.11765855853201967,0.1529072620215898,1,0.09978683006124618,0.23449630567926494,0.05577882263239826,0.007554722495790577,87870,35115,18342,0.05994761806380525,0.07233048838946898,49923,95203,0.005117676428559131,929328,4756,4756,0.0945521925520376,0.8036150853089544,175127,0.0745974274994577,925,139679.16666666666
720,0.42610576401718847,0.780156962006814,0,640480,1.065041843617287,0.1032990881838621,0.021925339681099273,0.250939920059955,0.019750811891081688,0.11956032975268549,0.077081251561329,0.546179531515181,0.08313920809392955,0.1022811016737447,0,0.20363008993255058,0.08058950281559583,0.04014310023716051,1,0.06013547504576942,0.19577252568020728,0.10692694635955934,0.45382046848481905,0.05094534565541504,0.032844765587941194,0.0,0,0.11225880980094936,0.15886343233495298,1,0.09603481993379638,0.23561508081942364,0.05145515863102673,0.0,76576,32956,16607,0.0648616320102124,0.07237391847397448,38345,95034,0.0,820963,0,0,0.09327582363638799,0.8308998091265989,160722,0.07806191709009028,0,125258.41666666667
711,0.6725738155477741,1.4265887724827762,0,917920,0.7858527976294231,0.07320354715007844,0.02428217736540574,0.17935876764859682,0.014683196792748824,0.08738234268781593,0.057634652257277326,0.47145598543948614,0.06227884782987624,0.07566345651037128,0,0.14521744814362908,0.10443135847021542,0.05150465391328133,1,0.08222094781618092,0.2558712041738352,0.12063201070936344,0.5285440145605138,0.0587710756330475,0.03876355797644614,0.002910344251520567,0,0.11119428848686491,0.207165581090301,1,0.09628197130380536,0.2282345601996257,0.03610336412759282,0.004327174481436291,80210,33140,16388,0.08884630507726475,0.07334026478131282,42203,84450,0.006173098531790992,643437,0,3972,0.12465866899168061,1.121088777922314,164637,0.07925001732861994,0,113732.25
695,0.5766666666666667,1.0729721872274445,0,719680,0.8021134393063584,0.07579201867496665,0.020567307692307694,0.19357631169408626,0.014599544241885282,0.08703034682080925,0.06179829924410849,0.5374479166666667,0.05819669853268119,0.07602128723877279,0,0.14887033125833704,0.0813227280520623,0.03826846668207265,1,0.06630785630688722,0.2077019985538253,0.11162900641025642,0.4625520833333333,0.0501875,0.03563701923076923,0.0,0,0.10850129489922306,0.1597337249435321,1,0.09477622928810858,0.2413328367387595,0.03566585148955091,0.0,62634,25668,12103,0.06244343891402715,0.07704433838878158,30347,68579,0.0,670735,0,0,0.09338114158348677,0.8606454113770714,139313,0.07255419954440336,405,104000.0
682,0.5904909413930506,1.0640552984265637,0,881440,0.7537053004174986,0.07126179887456889,0.020695721379169894,0.1765225086222545,0.01395784171355963,0.08449582501361409,0.05663800145216918,0.5549438476235392,0.05604692321655473,0.06985387547649301,0,0.13859933744781266,0.07582649466789317,0.03729336124329714,1,0.06026596553747202,0.18782971059105869,0.10423494229341794,0.44505615237646073,0.049894019256071453,0.03344422679611234,0.0,0,0.11210724532096226,0.1474773593697563,1,0.0926806212425453,0.2342062720329467,0.03504833000544563,0.0,74478,30893,16765,0.059637025609081844,0.07514608351672171,36855,81612,0.0,828378,0,0,0.08990823030065985,0.8019841183614244,155594,0.07436185361242485,1129,124393.66666666667
654,0.5363617420295895,1.0875089177179815,0,900900,0.9448806748806748,0.09116772116772116,0.023076236120620368,0.22747696747696747,0.018135198135198136,0.1047052947052947,0.07128760128760128,0.49320215521090705,0.06610833610833611,0.08663891663891664,0,0.18513042513042513,0.09914570977792317,0.04678859546092681,1,0.07752590212299026,0.24738323070664542,0.12200994254755455,0.506797844789093,0.056159914267853425,0.038235942011728634,0.0,0,0.11081324604137714,0.20133098827025847,1,0.09169297133720923,0.2407467667869222,0.043023643023643025,0.0,94329,38760,18154,0.07189340505331317,0.07544614170101839,45049,104916,0.0,828407,0,0,0.11386794172429736,1.0275661601121189,204934,0.06996474567191742,1087,139970.83333333334
681,0.5739747849874901,1.0181167904966684,0,717360,0.7600312256049961,0.07091836734693878,0.019086085816175404,0.17942037470725997,0.014227166276346605,0.08329151332664213,0.053758224601315935,0.5637612406995938,0.056905877104940335,0.07137141741942679,0,0.1431610349057656,0.07220318055052903,0.03385490955797302,1,0.05473215109389082,0.18267089604666512,0.10298277099497444,0.43623875930040623,0.04780722845294209,0.030855865406849516,0.0021379232539960043,0,0.10958959384904332,0.14575465338243956,1,0.09390590151426224,0.23606974116680363,0.03325248132039701,0.0037247685959629754,59750,23854,11293,0.057936828958479694,0.07073159995304613,31747,62912,0.0037922494482646057,704595,0,2672,0.08480048822373136,0.7738005520902078,128709,0.07487307782603592,0,104150.91666666667
739,0.4955519767565565,0.8738911718127336,0,675420,0.8736445470966213,0.08088300612951942,0.021386462601754263,0.21037576618992626,0.015775369399780876,0.09888513813627077,0.06579609724319682,0.5670637177036828,0.0695996565100234,0.0784267566847295,0,0.15848361019809895,0.07068294500626222,0.03771439070085187,1,0.05749862852056184,0.18384552483671632,0.1042521267970931,0.4329362822963172,0.049002725675274125,0.032605386051732806,0.0,0,0.11318692306258336,0.1384974278291292,1,0.08976964023339327,0.2408024715418496,0.04315685055224897,0.0,66789,29149,13946,0.06082252538530809,0.0753122050173113,38260,68766,0.0,772888,0,0,0.08641484924076968,0.7634702570100713,142092,0.07966587411473418,1528,113580.41666666667
750,0.22100197784723485,0.36312388750573116,0,504500,1.7709653121902875,0.1700396432111001,0.01874420937582821,0.45033300297324086,0.03210901883052527,0.21675520317145688,0.13447373637264617,0.6086131633071008,0.13959563924677898,0.16417046580773043,0,0.3286739345887017,0.06174545627290218,0.030798231957349317,1,0.048830625919056125,0.1635266707117732,0.09952448434697092,0.39138683669289925,0.0479033286095712,0.029718961706862453,0.0,0,0.1223938163437991,0.11934935684965375,1,0.09270111880660628,0.25428674399967766,0.08481466798810704,0.0,109353,42789,21557,0.050690511202138,0.07593245076400298,53937,105690,0.0,1389333,0,0,0.07870899201271402,0.643079808800338,227193,0.07882460389590039,0,190232.08333333334
672,0.48589981974684104,0.8866491344856651,0,700600,0.9301955466742792,0.08262061090493862,0.0213640565907532,0.21654867256637167,0.0176306023408507,0.10452897516414501,0.07134313445618042,0.5480181515416535,0.07299314872966028,0.08718526976876963,0,0.17822295175563801,0.07325549314954073,0.03898421344375739,1,0.0632563284170668,0.19200269310499313,0.10522096096641771,0.45198184845834655,0.05079061019058009,0.03466561617243271,0.0,0,0.11237311932729267,0.1580212259196169,1,0.09372789418362884,0.23279908546175743,0.04396802740508136,0.0,73233,30804,15791,0.06471931214453672,0.07669692110573198,37337,72107,0.0,790166,0,0,0.09268052535796276,0.8247570763611697,151714,0.07847075702590936,1461,120155.08333333333
652,0.5582783823207363,1.1306030245893774,0,871860,0.9067373202119606,0.0844527791159131,0.023655082237621455,0.2071100864817746,0.015909664395659853,0.10439405409125319,0.06647856307205285,0.4937881556822271,0.06875759869703851,0.08428302709150552,0,0.1779333838001514,0.09548256750342995,0.04790532532101573,1,0.07516086447961864,0.23415929019926188,0.11562508404335292,0.5062118443177729,0.05828094364196827,0.03711354465087271,0.0028174533551387146,0,0.11513152901531595,0.20117202189987368,1,0.09295197761552745,0.22841244301421293,0.042371481659899526,0.005046681806712087,91017,36942,18993,0.07773754905037437,0.0733162312724844,46247,93695,0.005705793714808869,771146,2020,4400,0.11802823330471791,1.0251599567397094,180571,0.07582967764133235,0,130141.16666666667
737,0.5420123403718431,0.9816536859562031,0,717420,0.8262872515402414,0.07675420255917036,0.020128843333789153,0.1958741044297622,0.015513924897549552,0.09060661815951604,0.06408658805162945,0.552142112973256,0.06226338825234869,0.07599314209249812,0,0.15373421426779293,0.07534604585483862,0.03645591028258359,1,0.06291083538123882,0.19228053659684632,0.1061661817602142,0.447857887026744,0.04910990516181722,0.03473572157630987,0.002067053836326507,0,0.10965510842702789,0.15091375809355964,1,0.09196939920208504,0.23705328148854157,0.03713724178305595,0.003813665635192774,65003,26643,13639,0.061121084578040254,0.07755969601632942,30254,68164,0.0037436989277914914,730828,2736,2736,0.08894432068831518,0.8111279261330984,140524,0.07535319967273678,0,110301.91666666667
678,0.6780714621232363,1.3762909744050291,0,870460,0.748180272499598,0.07012614020173241,0.02218770472584167,0.17785883326057486,0.0142315557291547,0.08534338166027158,0.057721204880178296,0.4926803086944363,0.05514555522367484,0.06505296050364175,0,0.13226914504974382,0.096513973829506,0.04503468950207758,1,0.07944117330837291,0.2447855069347382,0.12060099912053089,0.5073196913055638,0.05786891158492174,0.03913910178861738,0.002658660823273448,0,0.11406793896763356,0.18204083052423206,1,0.08694824348456302,0.23772189644397562,0.032721779289111505,0.00392091537807596,74288,28483,14730,0.07589632993289779,0.0771487928802738,37657,79526,0.005396320446251826,632468,3413,3413,0.11745732590423547,1.029713756269092,154819,0.07370624066234582,1270,106977.41666666667
